SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
10-1524	VOLKSWAGEN - SEAT -SKODA - AUDI		KRANK DEVİR SENSÖRÜ VW BORA, CADDY, POLO, GOLF IV - SEAT CORDOBA, IBIZA III, TOLEDO II, LEON - SKODA OCTAVIA, FABIA - AUDI A3		038907319A - 038907319F	103-019			
10-1525	AUDI - SKODA		KRANK DEVİR SENSÖRÜ AUDI A4, A6, A8 - VW  PHAETON		06A906433E - 022957147 - 1120193	103-019			
10-1526	VOLKSWAGEN - AUDI - SEAT - SKODA		KRANK DEVİR SENSÖRÜ VW BORA, GOLF IV, POLO - AUDI A2 - SEAT CORDOBA, IBIZA, LEON, TOLEDO - SKODA FABIA, OCTAVIA		030957147A - 030906433G - 030957147AB	103-019-2			
10-1527	VOLKSWAGEN - AUDI - SEAT - SKODA		KRANK DEVİR SENSÖRÜ AUDI A2 - VW POLO, POLO CLASSIC, LUPO - SEAT CORDOBA, IBIZA - SKODA FABIA		030957147T - 030957147H - 030957147B	103-019-2			
10-1528	VOLKSWAGEN - SKODA - SEAT		KRANK DEVİR SENSÖRÜ VW POLO, POLO CLASSIC, BORA, CADDY, GOLF - SKODA FABIA, OCTAVIA - SEAT IBIZA, LEON, TOLEDO		030957147L - 030957147K - 030957147G	103-019-2			
10-1529	VOLKSWAGEN - AUDI - SKODA		KRANK DEVİR SENSÖRÜ VW GOLF V, JETTA, PASSAT, TOURAN - AUDI A3 - SKODA OCTAVIA		03C957147 - 03C906433 - 0261210250 9.0448	103-019-2			
10-1530	VOLKSWAGEN		KRANK DEVİR SENSÖRÜ VW GOLF IV, PASSAT, CADDY, POLO,		036906433B - 36906433B - 036906433B 9.0552	103-018			
10-1531	VOLKSWAGEN - SEAT -AUDI		KRANK DEVİR SENSÖRÜ VW BORA, GOLF IV, POLO III - SKODA OCTAVIA I - SEAT CORDOBA I, IBIZA II, TOLEDO II - AUDI A3 I 1.9		38907319	103-009			
10-1600	BMW		KRANK DEVİR SENSÖRÜ BMW E34, E36		12141727554 - 12141727554 - 1727554	103-009			
10-1601	BMW		KRANK DEVİR SENSÖRÜ BMW M3, Z3		12141401186	103-009-3			
10-1602	BMW		KRANK DEVİR SENSÖRÜ BMW E34, E36 - 325i, 525i		12141748400 - 1740383 - 1740959	103-010			
10-1603	BMW		KRANK DEVİR SENSÖRÜ BMW E30, E34 - 316i, 318i, 518i		12141720854	103-009			
10-1604	BMW		KRANK DEVİR SENSÖRÜ BMW 3 SERİSİ 5 SERİSİ E34, E36		12141726066 - 12141726065 -	103-009			
10-1605	BMW - LAND ROVER		KRANK DEVİR SENSÖRÜ BMW E36, E38, E39, E46, E60, E61, E65, E66, E67, E53, E83, E85 - MG - LAND ROVER - ROVER		9.0472 12141744492 - 12141709616 - 1709616	103-020			
10-1606	BMW		KRANK DEVİR SENSÖRÜ BMW E36, E46, E39, E38		13622243560 - 2243560	102-010			
10-1607	BMW		KRANK DEVİR SENSÖRÜ BMW 318İS - E36		12141734816	103-009			
10-1608	BMW		KRANK DEVİR SENSÖRÜ BMW E36, E34 - 320İ 520İ		12141730027	103-009-3			
10-1609	BMW		KRANK DEVİR SENSÖRÜ BMW 320İ, 323İ, 328İ, 323Tİ, 520İ, 523İ, 528İ, 728İ - M50 M52 MOTOR E36, E39		12141703277 - 1703277 -	103-009-3			
10-1609-1	BMW		KRANK DEVİR SENSÖRÜ BMW 320İ, 323İ, 328İ, 323Tİ, 520İ, 523İ, 528İ, 728İ		12141703277	103-009-3			
10-1610	BMW		KRANK DEVİR SENSÖRÜ BMW E36, E34 - 316İ 318İ 518İ		12141247218 - 12141247259 -	103-009			
10-1611	BMW		KRANK DEVİR SENSÖRÜ BMW 316İ, 318İ, Z3 - E36		12141739886	103-009			
10-1612	BMW		KRANK DEVİR SENSÖRÜ BMW 320İ, 325İ, 520İ, 525E - E28, E30, E34		12141720852 - 12141713007 -	103-009			
10-1613	BMW		KRANK DEVİR SENSÖRÜ BMW 530i, 535i, 730i, 730iL, 735i, 735i - E24, E32, E34		12141720853 - 12141714763 -	103-009			
10-1614	BMW		KRANK DEVİR SENSÖRÜ BMW E90, E92, E93, E39, E61, E63, E64, E38, E31, E52		12141742629 - 13627839138 -	102-010			
10-1615	BMW		KRANK DEVİR SENSÖRÜ BMW E81, E87, E46, E90, E93, E60, E83, E84, E88		13627548994 - 12140148889 - 12142336620	103-020			
10-1616	BMW - LAND ROVER		KRANK DEVİR SENSÖRÜ BMW 540İ, 740İ, 840Cİ E53 - LAND ROVER RANGE ROVER III L322		12141433264 1433264 - 12141433264 -	102-015-1			
10-1617	LAND ROVER		KRANK DEVİR SENSÖRÜ LAND ROVER DISCOVERY II, RANGE ROVER II		ERR7354 EE0291 79383 21448	103-001			
10-1618	BMW - TOYOTA		KRANK DEVİR SENSÖRÜ BMW F10, F30, F80, F20, F21, E92, E93, E60, E61, F11, E84, E83, F15, F25, F85 - MINI COUNTRYMAN, ONE, COOPER D - TOYOTA COROLLA, AVENSIS, RAV-4, VERSO, AURIS		13627805188 - 7805188 - 19301-WA010	103-062			
10-1619	BMW		KRANK DEVİR SENSÖRÜ BMW E87 E46 E90 E60 E83 E70 M47			103-020			
10-1700	MERCEDES		KRANK DEVİR SENSÖRÜ MERCEDES SPRINTER, VITO, W168, W169, W202, W203, W204, S202, S203, S204, E210, E211, E212, S210, S211, S212 - OM611, ON612, OM646, OM651		0031532828 - A0031532828 - 0261210170	102-061			
10-1701	MERCEDES		KRANK DEVİR SENSÖRÜ MERCEDES C214, W214, S214, W201, A124, C124, S124, W140, C140		0031534528 - A0031534528 - A0021531728				
10-1702	MERCEDES		KRANK DEVİR SENSÖRÜ MERCEDES W168, W202, W210, W140, C208, S210, C140		0031537428 - 0031537228 - A0031537428				
10-1703	MERCEDES		KRANK DEVİR SENSÖRÜ MERCEDES W203, W204, W205, S203, S204, S205, W211, W212, W164, W221		0041538728 - 0729050000 - A0729050000	103-001			
10-1704	MERCEDES - SSANGYONG -DAEWOO		KRANK DEVİR SENSÖRÜ MERCEDES E SERISI W124 - C SERISI W202 - S SERISI W140 - SL R129 - SSANGYONG KORANDO - DAEWOO		A0031537328				
10-1800	FORD		KRANK DEVİR SENSÖRÜ FORD GALAXY II, MONDEO IV, S-MAX		1318773 - 3M6G-6C315-BA -	102-081			
10-1801	FORD		KRANK DEVİR SENSÖRÜ FORD FIESTA, MONDEO, C-MAX, S-MAX, GALAXY, FOCUS		BM51-6C315-BA - 1690470 -	103-003			
10-1802	FORD		KRANK DEVİR (HIZ) SENSÖRÜ FORD TRANSİT V184 01-, V347 06-  ÖNDEN ÇEKİŞLİ ARAÇLAR İÇİN		2S6T-9E731-AB - 2S6T-9E731-AA - YBE500020	103-050			
10-1804	FORD		KRANK DEVİR SENSÖRÜ FORD FOCUS, CONNECT, MONDEO IV, GALAXY		1M5A-6C315-AE - 1385382 - 1131913	102-015K			
10-1805	FORD - VOLVO		KRANK DEVİR SENSÖRÜ FORD FIESTA, FOCUS, B-MAX, C-MAX, FUSION, MONDEO - VOLVO S40, C30, V50		6M5G-6D298-BA - YS6A-6C315-AB - 30711660	102-015K			
10-1806	FORD - VOLVO - MAZDA		KRANK DEVİR SENSÖRÜ FORD C-MAX, S-MAX, FOCUS II, GALAXY II, MAVERICK, MONDEO II, MONDEO III - VOLVO S40, S80, C30, V50, V70 - MAZDA 3, 5		1129988 - 1119150 - 1S7F-6C315-AD	102-081-8			
10-1807	FORD		KRANK DEVİR SENSÖRÜ FORD RANGER		XW4P-7M183-AA	102-081-2			
10-1808	FORD		KRANK DEVİR SENSÖRÜ FORD TRANSIT, ESCORT V, FIESTA, FOCUS		4091961 - 7009579 - 95BF-12K073-AB	102-015K			
10-1809	FORD		KRANK DEVİR SENSÖRÜ FORD ESCORT, FIESTA, FOCUS, KA, MONDEO, MAVERICK, CONNECT, TRANSIT		6859705 - 6740816 - 928F-6C315-AA	102-015K			
10-1810	FORD - FIAT - PEUGEOT - CITROEN		KRANK DEVİR SENSÖRÜ FORD TRANSIT, MONDEO - FIAT DUCATO - PEUGEOT BOXER - CITROEN JUMPER		2S7Q-6C315-AC - 1143723 - 9662221580	102-015K			
10-1811	FORD		KRANK DEVİR SENSÖRÜ FORD ESCORT, MONDEO		928F-12K073-A1E - 6602999 - 6859706	102-015K			
10-1812	FORD		KRANK DEVİR SENSÖRÜ FORD ESCORT, FIESTA, SIERRA		89BF-6C315-AC - 6502253 - 6859702	102-015K			
10-1813	FORD - PEUGEOT - CITROEN		KRANK DEVİR SENSÖRÜ FORD RANGER, TRANSIT - PEUGEOT BOXER - CITROEN JUMPER		9675323280 1744454 - 1717564 - BK21-6C315-AA	103-062			
10-1900	HONDA		KRANK DEVİR SENSÖRÜ HONDA ACCORD, CIVIC, STREAM		37500-PLC-015 - 37500PLC005	103-068-1			
10-1901	HONDA		KRANK DEVİR SENSÖRÜ HONDA JAZZ, CIVIC, CR-V (MANUEL)		37500-PNB-003 - 37500-PNA-003 -	103-068-1			
10-1902	HONDA		KRANK DEVİR SENSÖRÜ HONDA JAZZ, CIVIC, CR-V (OTOMATİK)		37500-RAA-A01 - 37500-PNC-006				
10-2000	NİSSAN		KRANK DEVİR SENSÖRÜ NİSSAN		143701	102-084-1			
10-2001	NİSSAN		KRANK DEVİR SENSÖRÜ NISSAN PRIMERA, ALTIMA, X-TRAIL QR20D 2002-2008		23731-8J005 - 23731-6N20B - 23731-6N206	103-056			
10-2002	NİSSAN		KRANK DEVİR SENSÖRÜ NISSAN NAVARA		23731-EC00A - 23731-AW410 - 23731-EC01A	103-045			
10-2003	NİSSAN		KRANK DEVİR SENSÖRÜ NISSAN ALMERA, PRIMERA		23731-4M500 23731-4M505 23731-5M000	103-056			
10-2004	NİSSAN		KRANK DEVİR SENSÖRÜ NİSSAN PATHFINDER		23731-1S700 - 237311S700	102-082			
10-2006	NİSSAN		KRANK DEVİR SENSÖRÜ NISSAN 350Z, PATHFINDER		23731-8J105 - 23731-8J100 - DZ0603606	103-056			
10-2007	NİSSAN		KRANK DEVİR SENSÖRÜ NISSAN MICRA III		23731-6J90B - 23731-5M015 - 23731-5M016	103-056			
10-2008	NİSSAN		KRANK DEVİR SENSÖRÜ NISSAN JUKE-ALMERA-MICRA		31935-1XF00 - 31935-1XF0C	103-056			
10-2100	TOYOTA		KRANK DEVİR SENSÖRÜ TOYOTA YARIS		9091905043	102-158			
10-2101	TOYOTA		KRANK DEVİR SENSÖRÜ TOYOTA AURIS, COROLLA, YARIS		90919-05053				
10-2102	TOYOTA		KRANK DEVİR SENSÖRÜ TOYOTA AVENSIS, COROLLA, RAV-4		90919-05026	102-106			
10-2103	TOYOTA		KRANK DEVİR SENSÖRÜ TOYOTA HILUX VII, PICK-UP 2.5D		90919-05025 - 9091905025	102-106			
10-2200	HYUNDAI		KRANK DEVİR SENSORÜ HYUNDAI ERA		39180-22600 - 39180-22900	102-010			
10-2201	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI ACCENT 94-03 1.3İ 1.5İ 12V G4EH G4EK		39180-22040 - 39180-22060 - 39180-23000	103-009			
10-2202	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI ACCENT, COUPE, ELANTRA, GETZ, İ30 - KIA SPORTAGE		0.180.2350 39180-23500 - 39180-23910	103-009			
10-2203	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI GETZ - KIA SPORTAGE		39180-2A100 - 39180-2A900	103-001			
10-2204	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI ACCENT, ELENTRA, GETZ, İ30, TUCSON		39180-27400 - 39180-27000 -	103-001			
10-2205	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI STAREX - KIA SORENTO		39180-4A111 - 39180-4A010	103-001			
10-2206	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI İ20, İ30, İX20, İX35, ELANTRA, ACCENT - KIA SPORTAGE, RIO, CERATO, CEED		39180-2B000	102-001			
10-2207	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI H-1, STAREX PANELVAN CARGO		391804A061	103-001			
10-2208	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI SONATA, TUCSON, SANTA FE		39180-37200 - 39180-37150 -	103-009-3			
10-2209	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ KIA RIO SEDAN, CARNIVAL 1.3 A3E 2000-2005		0K30A-18891 - 0K030-18-891 - 0K30A18891	103-009-3			
10-2210	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ KIA K2500 2003-- HYUNDAI STAREX, H1, H100 K2500 TDC TDBH 1997-2007		39650-42600 - 3965042600	103-009			
10-2211	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI GETZ 1.5 - KIA RIO		39180-2A400 - 39180-2A500 -	103-001			
10-2212	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI İ20 1.2		39180-03000	102-001			
10-2213	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI ACCENT BLUE 1.4 KAPPA 6 ILERI		39180-03200	103-001			
10-2214	HYUNDAI		KRANK DEVİR SENSORÜ HYUNDAI ACCENT BLUE DİZEL 15>		39180-2A610	103-001			
10-2215	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ KIA SORENTO 07-		39180-4A400	103-001			
10-2216	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI H100 09-		39180-4A450	103-001			
10-2217	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI H100 12> - KIA BONGO 12>		39180-4A800	103-001			
10-2218	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI ACCENT 1.3 - 1.5		39350-22040 - 39350-23010 -	103-009			
10-2219	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI i30, TUCSON - KIA SPORTAGE		39180-2B030 39180-2B030	102-001			
10-2220	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI HENRY, ATOS, GETZ, İ10 - KIA PICANTO		39310-02700 39310-02200	103-029			
10-2221	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI H1 2008--  2.5 CRDI D4CB		39180-4A512	103-001			
10-2222	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI İ20, İ30, TUCSON - KIA CEE'D, SPORTAGE III		39180-2B020	103-001			
10-2223	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI i10, i20, i30 - KIA RIO, PICANTO		39350-3F000	103-001			
10-2224	HYUNDAI - KIA		KRANK DEVİR SENSÖRÜ HYUNDAI İX35 - KIA SPORTAGE		39180-25300 - 39180-25200	103-009-3			
10-2225	HYUNDAI		KRANK DEVİR SENSÖRÜ HYUNDAI SANTA FE 06--		39180-27800	103-001			
10-2300	MITSUBISHI		KRANK DEVİR SENSÖRÜ MITSUBISHI COLT, LANCER		MN-902313	102-015K			
10-2301	MITSUBISHI		KRANK DEVİR SENSÖRÜ MITSUBISHI CARISMA, GALANT, LANCER & PHOTON		J5T25174 - MD320754	103-029			
10-2400	MAZDA		KRANK DEVİR SENSÖRÜ MAZDA 2, MAZDA 3		0.ZJ.221 ZJ01-18-221	103-068-1			
10-2401	MAZDA		KRANK DEVİR SENSÖRÜ MAZDA 323 (97-04) - 626 (97-02) - PREMACY		FSD718221B				
10-2500	VOLVO - RENAULT		KRANK DEVİR SENSÖRÜ VOLVO S70, S90, V70, V90, C70, 850, 960 - RENAULT SAFRANE II		9.0142 - 35079417 - 3547699 - 35476993	102-015K			
10-2501	VOLVO		KRANK DEVİR SENSÖRÜ VOLVO S40, V40		1270603 9.0373	102-015K			
10-2600	ISUZU		KRANK DEVİR SENSÖRÜ ISUZU D-MAX I, D-MAX II		8-97312-108-1	103-045			
10-2700	SUZUKI		KRANK DEVİR SENSÖRÜ SUZUKI BALENO, GRAND VITARA, SWIFT		33220-70E00	102-082			
10-9000	UNIVERSAL - FIAT - OPEL- SUZUKI - LANCIA - FORD - CITROEN - PEUGEOT - CHEVROLET - ALFA ROMEO		KRANK DEVİR SENSÖRÜ FIAT DOBLO, ALBEA, FIORINO, LINEA, PUNTO - OPEL ASTRA H, ASTRA J, CORSA C, D - SUZUKI - LANCIA - FORD - CITROEN - PEUGEOT - CHEVROLET - ALFA ROMEO		73502752 - 1920.SQ - 1564860	102-009			
10-9001	LAND ROVER		KRANK DEVİR SENSÖRÜ LAND ROVER RANGE ROVER II 3.9 4.0 4.6 - ROVER		ADU7342 - ADU7342L -	102-015K			
10-9002	SUZUKI		KRANK DEVİR SENSÖRÜ SUZUKI CARRY		33220-78A00 33220-78A00 - 3322078A00 -	102-082			
10-9005	LAND ROVER - HONDA		KRANK DEVİR SENSÖRÜ HONDA ACCORD, CIVIC - LAND ROVER FREELANDER - MG - ROVER		78420-P5T-G00 - NSC100110 - NSC100110L	103-009			
10-9006	LAND ROVER		KRANK DEVİR SENSÖRÜ LAND ROVER DISCOVERY - FREELANDER		ERR6357 - ERR6119	102-082-1			
