SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
49-1513-1	VOLKSWAGEN	SİLECEK KOLU	SİLECEK KUMANDA İÇ KOLU VW CADDY III 2004--> GOLF V 2004--> GOLF VI 2008-->  JETTA  III 2005--> SCIROCCO III / TIGUAN 2008--> TOURAN 2006--> AUDI A3 2003--> SEAT LEON 2005--> TOLEDO III 2004--> SKODA OCTAVIA II 2004--> SUPERB II 2008--> YETI 2009--> *** YOL BİLGİSAYARLI ve ARKA SİLGİ FONKSİYONLU		1K0953519C - 1K0953519J - 1K0953519J9B9				
49-1514	VOLKSWAGEN - SEAT - SKODA	FAR SİNYAL KOLU ( CRUISE KONTROLLÜ )	FAR SİNYAL KUMANDA KOLU VW BORA / GOLF IV 1998--> PASSAT B5 1996--> SKODA OCTAVIA I 1996--> / OCTAVIA  II 2004--> SUPERB 2002--> ***CRUISE KONTROL FONKSİYONLU		8L0953513S - 8L0953513T -				
49-1515	VOLKSWAGEN - SEAT - SKODA	SİNYAL ÜNİTESİ (CRUISE KONTROLLÜ + YOL BİLGİSAYARI + ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI VW POLO / IV 2001--> TRANSPORTER V T5 2003--> SEAT CORDOBA 2002--> & IBIZA III 2002-->   *** HIZ SABİTLEYİCİLİ *** YOL BİLGİSAYAR ve ARKA SİLGİ FONKSİYONLU		6Q0953513G - 7H0953513 -				
49-1515-1	VOLKSWAGEN - SEAT - SKODA	SİNYAL ÜNİTESİ (ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI VW POLO / IV 2001--> TRANSPORTER V T5 2003--> SEAT CORDOBA 2002--> & IBIZA III 2002--> ARKA SİLGİ FONKSİYONLU		7H0953513 PRC4319 PRC.4319				
49-1516	VOLKSWAGEN	FAR SİNYAL KOLU ( FLAŞÖR (DÖRTLÜ DÜĞMESİ) )	FAR SİNYAL KUMANDA KOLU VW GOLF III 1991--> GOLF IV 1998--> PASSAT B3 1988--> POLO III 1999-->  *** FLAŞÖR ANAHTARLI		1H0953513C - 1H0953513 -				
49-1517	VOLKSWAGEN - AUDI - SEAT - SKODA - FORD	FAR SİNYAL KOLU ( CRUISE KONTROLLÜ )	FAR SİNYAL KUMANDA KOLU VW BORA / GOLF IV 1998--> / PASSAT B5.5 2000-->  SKODA SUPERB I 2001-->   ***HIZ SABİTLEYİCİ		1J0953513 - 3U0953513D -				
49-1518	VOLKSWAGEN	SİLECEK KOLU	SİLECEK KUMANDA İÇ KOLU VW GOLF III 1991--> PASSAT B3 /B4 1990--> POLO III 1994--> VENTO 1991-->		1H0953519 1E0953519				
49-1519	VOLKSWAGEN - SKODA	SİNYAL ÜNİTESİ ( CRUISE KONTROLLÜ + ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI VW CADDY II 1995--> / CADDY III  GOLF V 2004--> GOLF VI 2008--> JETTA IV 2010--> SCIROCCO III 2008--> TOURAN 2010--> SKODA OCTAVIA II 2004--> YETI 2009-->  ***HIZ SABİTLEYİCİLİ ***ARKA SİLGİ FONKSİYONLU		1K5953513K - 1K5953507T -				
49-1520	VOLKSWAGEN - SKODA	SİNYAL ÜNİTESİ ( CRUISE KONTROLLÜ + ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI VW CADDY III 2004-->  GOLF V 2004--> GOLF VI 2008--> JETTA IV 2011--> SCIROCCO III 2008--> TOURAN 2010--> OKTAVIA II 2004--> YETI 2009-->***HIZ SABİTLEYİCİLİ ***ARKA SİLGİ FONKSİYONLU		5K0953507AS - 5K0953513M - 5K0953513N - 1K5953513M - 5K0953513B				
49-1521	VOLKSWAGEN SEAT SKODA AUDI	SİLECEK KOLU	SİLECEK KUMANDA İÇ KOLU VOLKSWAGEN GOLF IV - BORA - PASSAT - AUDI A3 - SEAT LEON - SKODA FABIA *** ARKA CAM SİLGİ FONKSİYONLU		4B0953503A				
49-1522	VOLKSWAGEN - SEAT	SİNYAL ÜNİTESİ (ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI VW TRANSPORTER T5 2003--> POLO 2001--> POLO IV 2001--> SEAT CORDOBA 2002--> IBIZA III 2002--> ***ARKA SİLGİ FONKSİYONLU		6Q0953503 - 6Q0953513D - 6Q0953503AD				
49-1523	VOLKSWAGEN	KALORİFER KUMANDA KONTROL ÜNİTESİ	KALORİFER KUMANDA KONTROL ÜNİTESİ VW GOLF IV / BORA 1998-->		98200050201 - 1J0820045F -				
49-1524	VOLKSWAGEN	KALORİFER KUMANDA KONTROL ÜNİTESİ DÜĞME SETİ	KALORİFER KUMANDA UNITESI DÜĞME SETİ VW TRANSPORTER V T5 2003-->		7H0819045F - 7H0820045				
49-1525	VOLKSWAGEN - SEAT	SİNYAL ÜNİTESİ (ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI VW TRANSPORTER V T5 2003--> POLO 2001--> POLO IV 2002--> SEAT CORDOBA 2002--> IBIZA III 2002--> ***ARKA SİLGİ FONKSIYONLU		6Q0953503AC - 6Q0953503AD				
49-1527	VOLKSWAGEN	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU VW TRASPORTER IV T4 1990-->		7D0953513B - 7D0953513				
49-1528	VOLKSWAGEN	SİNYAL ÜNİTESİ ( CRUISE KONTROLLÜ + ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI VW PASSAT CC B6 2008--> / B7 2011--> / PASSAT B6 2005--> B7 2010--> ***CRUISE KONTROLLÜ + ARKA CAM SİLME FONKSİYONLU		3C9953502B9B9 - 3C9953502B -				
49-1529	VOLKSWAGEN	SİLECEK KOLU	SİLECEK KUMANDA KOLU VW GOLF III 1991--> GOLF IV 1998--> PASSAT B4 1993-->  POLO III 1994--> TRANSPORTER IV T4 1990-->		7D0953519				
49-1535	SEAT - SKODA	SİNYAL ÜNİTESİ ( CRUISE KONTROLLÜ + YOL BİLGİSAYARI + ARKA CAM SİLME FONKSİYONLU)	SİNYAL UNITESI SEAT TOLEDO & SKODA RAPID ***  CRUISE KONTROLLÜ + YOL BİLGİSAYARI + ARKA CAM SİLME FONKSİYONLU		6RA953501T				
49-1536	VOLKSWAGEN - SKODA	SİNYAL ÜNİTESİ ( CRUISE KONTROLLÜ + YOL BİLGİSAYARI + ARKA CAM SİLME FONKSİYONLU)	SINYAL UNIITESI VW POLO 2009--> & SKODA RAPID ***YOL BİLGİSAYARI ***HIZ SABİTLEYİCİ ***ARKA SİLGİ FONKSİYONLU		6RA953501AA				
49-1539	SKODA	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU SKODA FAVORIT 1989--> FELICIA 1994--> FELICIA II 1998-->		18806010 6U0953521A				
49-1541	VOLKSWAGEN - AUDI - SEAT - SKODA	SİLECEK KOLU ( YOL BİLGİSAYARLI )	SİLECEK KUMANDA İÇ KOLU VW BORA 1998--> & AUDI A2 1999--> A6 1994-->  TT 1998--> & SEAT TOLEDO II 1998--> & SKODA FABIA I 1999--> OCTAVIA I 1996-->  SUPERB 2002-->    ***YOL BİLGİSAYARLI		18906022 4B0953503G				
49-1542	SKODA	SİLECEK KOLU	SİLECEK KUMANDA İÇ KOLU SKODA FAVORIT 1989-->		18920108 115939108				
49-1543	VOLKSWAGEN - SEAT - SKODA	SİNYAL ÜNİTESİ (ARKA CAM SİLME FONKSİYONLU)	SINYAL UNITESI VW PASSAT B8 / Variant 2014--> / TOURAN 2015--> & SEAT ATECA 2019--> SKODA III 2012--> / SUPERB III 2015--> ***ARKA CAM SİLME FONKSİYONU		5Q0953502M				
49-1700	MERCEDES	SİNYAL ÜNİTESİ ( FLAŞÖR (DÖRTLÜ DÜĞMESİ))	SİNYAL ÜNİTESİ MERCEDES VITO 1996-2003		001540945 - 0005408445 - 0035458724				
49-1701	MERCEDES	FAR SİNYAL + SİLECEK KOLU ( KORNALI )	FAR SİNYAL + SİLECEK KUMANDA KOLU MERCEDES AXOR 2517 2521 2524 / 0303 1980-->  (15 FİŞ)  ***KORNA BUTONLU		6955407045 - A6205400045 - A6955407045				
49-1702	MERCEDES	FAR SİNYAL + SİLECEK KOLU ( KORNASIZ )	FAR SİNYAL + SİLECEK KUMANDA KOLU MERCEDES 0304 EM/YM ACTROS 1996-->   (15 FİŞ)		0142095 - 201681 - 461552				
49-1710	VOLKSWAGEN - MERCEDES	SİNYAL + SİLECEK KOLU	SİNYAL+SİLECEK KOLU MERCEDES SPRINTER & VW  CRAFTER		9065450210 - 9065450010 - 68010461AA				
49-1711	MERCEDES	FAR + SİLECEK KOLU	FAR SİNYAL + SİLECEK KUMANDA KOLU MERCEDES W201		A2015450624				13.12.2024
49-1800	FORD	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU FORD TRANSIT V 184 2000--> & CONNECT 2002-->		4078790 4099103 YC1T-13335-AB				
49-1801	FORD	SİLECEK KOLU ( YOL BİLGİSAYARLI )	SİLECEK KUMANDA İÇ KOLU FORD TRANSİT V347 ( 2006-2014 ) 12 FİŞLİ  ***YOL BİLGİSAYARLI		6C1T17A553BA - 1383690 -				
49-1802	FORD	SİLECEK KOLU	SİLECEK KUMANDA İÇ KOLU FORD CONNECT 2002-->		YC1T17A553BC - 4053329				
49-1803	FORD	FAR SİNYAL KOLU ( YOL BİLGİSAYARLI )	FAR SİNYAL KUMANDA KOLU FORD TRANSİT V 347 ( 2006-2014 )   ***YOL BİLGİSAYARLI		6C1T13335BA - 1383687				
49-1804	FORD	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU FORD TRANSİT V 347 ( 2006-2014 )		6C1T13335AA - 1383686 -				
49-1805	FORD	SİLECEK KOLU (ARKA CAM SİLME FONKSİYONLU)	SİLECEK KUMANDA İÇ KOLU FORD TRANSİT V 347 ( 2006-2014 ) ***ARKA CAM SİLME FONKSİYONLU - 11 FİŞLİ		6C1T17A553AA - 1383689 -				
49-1806	FORD	FAR + SİLECEK KOLU	FAR SİLECEK KOLU FORD TRANSİT T12 / T15  1994-->		95VB11K665AA - 6993548 - 6197687				
49-1807	FORD	SİLECEK KOLU	SİLECEK KUMANDA İÇ KOLU FORD TRANSİT V 184 2000-->		YC1T17A553AC - 4053328				
49-1808	FORD	FAR SİNYAL KOLU  (KORNALI )	SİNYAL SELLEKTÖR KORNA KOLU FORD TRANSİT T12 / T15  1994-->		91VB13B302AH - 1052252 - 1070574				
49-1809	FORD	SİNYAL ÜNİTESİ ( FLAŞÖR (DÖRTLÜ DÜĞMESİ) + ARKA SİLGİ FONKSİYONLU )	SINYAL UNITESI FORD ESCORT SEDAN 1995-2001 ***FLAŞÖR (DÖRTLÜ DÜĞMESİ) + ARKA SİLGİ FONKSİYONLU		95AG11K665DA - 7107013 - 1027172				
49-1810	FORD	SİNYAL ÜNİTESİ ( FLAŞÖR (DÖRTLÜ DÜĞMESİ) + ARKA SİLGİ FONKSİYONLU )	SİNYAL UNITESI FORD ESCORT HB 1995-2001***FLAŞÖR (DÖRTLÜ DÜĞMESİ) + ARKA SİLGİ FONKSİYONLU		95AG11K665BA - 1027148 - 7107011				
49-1812	FORD	FAR SİNYAL KOLU (YOL BİLGİSAYARLI)	FAR SİNYAL KUMANDA KOLU FORD FOCUS II - C-MAX  2004-2011 ***YOL BİLGİSAYARLI		4M5T-13335-BB - 4M5T-13335-BC - 4M5T-13335-BD				
49-1813	FORD	SİLECEK KOLU (ARKA CAM SİLME FONKSİYONLU)	SİLECEK KUMANDA İÇ KOLU FORD CONNECT 2009--> FOCUS II HB- C-MAX 2004-->   ***ARKA CAM SİLGİ FONKSİYONLU		4M5T-17A553-AB - 4M5T-17A553-AC - 4M5T-17A553-AD				
49-1814	FORD  - MAZDA	SİNYAL ÜNİTESİ	SİNYAL ÜNİTESİ FORD RANGER 1998--> MAZDA B2500		XM34-17A553-CA- XM34-13K359-BA				
49-1815	FORD	FAR SİNYAL KOLU (YOL BİLGİSAYARLI)	FAR SİNYAL KUMANDA KOLU FORD FIESTA VI 2008--> / FİESTA VII 2013--> / TOURNEO COURIER 2014--> / TRANSIT COURIER   ***YOL BİLGİSAYARLI		8A6T-13335-BB - 8A6T-13335-BC				
49-1900	HONDA	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU HONDA CITY 2005-2008 & CIVIC VII 2001--> CR-V 2002-2006 & JAZZ 2002-2009 & STREAM 2000-->		35255-S5A-A01 - 35255-S5A-A02				
49-2100	TOYOTA	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU TOYOTA COROLLA 2001-2008		8414012560 84140-12560 18810140				
49-2101	TOYOTA	FAR SİNYAL KOLU (AUTOLU)	FAR SİNYAL KUMANDA KOLU TOYOTA COROLLA 1997--> LAND CRUISER 1998--> ***AUTOLU		8414005110 18810141				
49-2102	TOYOTA	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU TOYOTA HI-LUX VI 1998-2002		8414006040 84140-06040 18810142				
49-2103	TOYOTA	SİNYAL ÜNİTESİ	SİNYAL ÜNİTESİ TOYOTA COROLLA  AE100  1992--> / HIACE 1989-->		843106A010 18610610 84310-6A010				
49-2104	TOYOTA	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU TOYOTA COROLLA 2001-2008 & RAV4 II 2000-2006		18810270 84140-02270				
49-2105	TOYOTA	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU TOYOTA COROLLA 2001-2008 & RAV4 II 2000-2006 & YARIS / ECHO I 1999-2005		84140-52020				
49-2210	HYUNDAI - KIA	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU HYUNDAI ACCENT ERA 2006--> GETZ 2006--> & KİA RİO 2006-->		93410-1G000 - 93410-1C200				
49-2216	HYUNDAI	FAR KOLU	FAR KOLU HYUNDAI H100 KMY 04> PORTER II 04>		93410-4F000				
49-2222	HYUNDAI KIA	SİLECEK KOLU	SİLECEK KOLU HYUNDAI ERA - KIA RIO 05>		93420-1G000				
49-2230	HYUNDAI - KIA	SİLECEK KOLU	SİLECEK KOLU HYUNDAI H100 KAMYONET 2004-- KIA BONGO		93420-4F010CA				
49-2231	HYUNDAI	FAR SİNYAL KOLU	FAR SİNYAL KUMANDA KOLU HYUNDAI ACCENT 2011--> &  İX35 2009-2015		18803060 93410-0U000 - 93410-0U060				
49-2300	MITSUBISHI	SİNYAL ÜNİTESİ	SİNYAL UNITESI MITSUBISHI L300 YM 1994-->		MB571633				
49-2301	MITSUBISHI	SİNYAL ÜNİTESİ	SİNYAL UNITESI MITSUBISHI L300 EM 1986-->		MB571632 - MB571636 - 18614300				
49-2302	MITSUBISHI	SİNYAL ÜNİTESİ	SİNYAL UNITESI MITSUBISHI CANTER FE 659		CC867862				
49-2600	ISUZU	SİNYAL ÜNİTESİ	SİNYAL UNITESI ISUZU NLR85 & NMR85 & NPR75		8980738501 18618501				
49-9000	VOLKSWAGEN	SELLEKTÖR KOLU PLASTİĞİ	SELLEKTÖR KOLU PLASTİĞİ VW TRANSPORTER V T5						
