SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
46-1131	FIAT	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI FIAT DUCATO III - BOXER III - JUMPER III - RELAY 8 PIN ( AN-292 )		AN-292 735511514				
46-1132	ALFA ROMEO JEEP	CAM ANAHTARI	CAM ANAHTARI SOL DÖRTLÜ ALFA ROMEO - JEEP RENEGADE *** KATLAMASIZ AYNA  24 PIN (12+12)		156106393 - 156095710 - 156093399				
46-1132-1	ALFA ROMEO JEEP	CAM ANAHTARI	CAM ANAHTARI SOL DÖRTLÜ ALFA ROMEO GIULIETTA- JEEP RENEGADE *** KATLAMALI AYNA  24 PIN (12+12)		156106392				
46-1133	FIAT PEUGEOT CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL CIFTLI AYNA AYARSIZ FIAT DUCATO III - PEUGEOT BOXER III - CITROEN JUMPER III ( AN-240DB )		1608705980 - 735532908				23.05.2025
46-1134	FIAT	FLASOR ANAHTARI	FLASOR ANAHTARI FIAT UNO 70  ***SİYAH 7 PIN		181859280				
46-1135	FIAT	CAM ANAHTARI	CAM ANAHTARI ON SAG TEKLI CERCEVESIZ FIAT EGEA 4 PIN ( AN-243 )		735631464				23.05.2025
46-1138	FIAT	SILECEK ANAHTARI	SILECEK ANAHTARI FIAT 131 4 PIN		PRA.700000				
46-1139	FIAT	FAR ANAHTARI	FAR ANAHTARI FIAT 131 4 PIN		PRA.700001				
46-1140	FIAT	KALORIFER ANAHTARI	KALORIFER ANAHTARI FIAT 131-DKS 3 PIN		PRA.700002				
46-1141	FIAT	REZISTANS ANAHTARI	REZISTANS ANAHTARI FIAT 131 3 PIN		PRA.700003				
46-1142	FIAT	SİS FARI ANAHTARI	SIS FAR ANAHTARI FIAT 131 6 PIN		PRA.700004				
46-1143	FIAT	FLASOR ANAHTARI	FLASOR ANAHTARI FIAT 131 7 PIN		PRA.700005				
46-1144	FIAT	FAR ANAHTARI	FAR ANAHTARI FIAT DOGAN SLX 4 PIN		DOD-AN0766 PRA.700010				
46-1145	FIAT	FLASOR ANAHTARI	FLASOR ANAHTARI DOGAN SLX 7 PIN ***KIRMIZI		AN0670 PRA.700012 16205131				
46-1146	FIAT-IVECO	CAM ANAHTARI	CAM ANAHTARI SAG TEKLI CERCEVELI IVECO DAILY 6 PIN ( AN-1235 )		AN-1235 500321135				
46-1147	FIAT-IVECO	CAM ANAHTARI	CAM ANAHTARI SOL CIFTLI CERCEVELI AYNA AYARLI IVECO DAILY 1999-2006  8+6+6 PIN ( AN-1236 )		AN-1236 500321137				
46-1147-1	FIAT-IVECO	CAM ANAHTARI	CAM ANAHTARI SOL CIFTLI CERCEVELI IVECO DAILY 1999-2006 6+6 PIN ( AN-1236D )		AN-1236D 500321134				
46-1149	FIAT	FLASOR ANAHTARI	FLASOR ANAHTARI ***KIRMIZI FIAT TEMPRA-TIPO 7 PIN		7782756				
46-1150	FIAT	FLASOR ANAHTARI	FLASOR ANAHTARI ***SIYAH FIAT TEMPRA-TIPO 7 PIN		180749780				
46-1151	FIAT	FLASOR ANAHTARI	FLASOR ANAHTARI FIAT MAREA-BRAVO 8 PIN ( AN-283 )		735257109				
46-1155	FIAT	CAM ANAHTARI	CAM ANAHTARI TEKLI SAG CERCEVELI MAVI FIAT DOBLO II 5 PIN ( AN-225 )		AN-225 735417034				
46-1156	FIAT	CAM ANAHTARI	CAM ANAHTARI SOL ÖN CIFTLI CERCEVELI FIAT DOBLO II 10 PIN ( AN-226 )		AN-226 735417033				
46-1157	FIAT-OPEL-PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL ÖN ÇİFTLİ MAVI FIAT DOBLO III - FIORINO / BİPPER / NEMO & OPEL COMBO D III  *** ÇERÇEVESİZ   *** MAVI  8 PIN ( AN-230 )		AN-230 735518654 - 735461275 - 6490.G8				
46-1158	FIAT	CAM ANAHTARI	CAM ANAHTARI CIFTLI SOL SIYAH-BEYAZ ÇERÇEVELİ FIAT ALBEA-PALIO		735308067				
46-1159	FIAT	CAM ANAHTARI	CAM ANAHTARI SOL DÖRTLÜ ***ÇERÇEVESİZ FIAT EGEA 12 PIN ( AN-244 )		AN-244 735631478				
46-1162	FIAT	CAM ANAHTARI	CAM ANAHTARI ON SAG ÇERÇEVELİ BEYAZ FIAT ALBEA-PALIO 6 PIN		735308076				
46-1163	FIAT	CAM ANAHTARI	CAM ANAHTARI SOL ÖN ÇİFTLİ ÇERÇEVELİ BEYAZ FIAT PALIO-STRADA 12 PIN		100161242 - 100157736				
46-1164	FIAT	CAM ANAHTARI	CAM ANAHTARI ON SAG ÇERÇEVELİ FIAT PALIO 6 PIN		100157737 - 100161243 -				
46-1165	FIAT	FLASOR ANAHTARI	FLASOR ANAHTARI FIAT DUCATO		1300456808 - 6552.CX				
46-1166	FIAT	FLASOR ANAHTARI	DORTLU FLASOR ANAHTAR GRUBU DOGAN DKŞ		716897080				06.02.2025
46-1167	MASERATI	CAM ANAHTARI	MASERATİ QUATTROPORTE - GHİBLİ - LEVANTE CAM DÜĞMESİ		670025406				20.02.2025
46-1200	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI ÖN TEKLI AUTO PEUGEOT 106-406 6 PIN ( AN-602 )		AN-602 6552.V0				
46-1201	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI ORTA CIFTLI PEUGEOT 206-306-PARTNER-BERLINGO 6 PIN ( AN-606 )		AN-606 6554.WQ				
46-1202	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI CIFTLI AYNA AYARLI PEUGEOT 206 -306 17+7 PIN ( AN-608 )		AN-608 6554.WA				
46-1203	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL ÖN CIFTLI PEUGEOT 207 & CITROEN C3 - PICASSO 13 PIN ( AN-610 )		AN-610 6554.QC - 96548591XT				
46-1203-1	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL CIFTLI AYNA AYARLI PEUGEOT 207 12-13 PIN ( AN-610C )		AN-610C 6554.QA - 6554.PZ - 9654855977				
46-1204	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL ÖN DORTLU ÇERÇEVELİ PEUGEOT 307 **ÇİFT SOKET 6+3 PIN ( AN-616 )		AN-616 - 6554.KS - 6554.KT				
46-1204-1	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL ÖN DORTLU CERCEVESIZ PEUGEOT 307-807 & CITROEN C5-C8 6+3 PIN ( AN-616A )		AN-616A 6554.HQ - 6554.A7 - 96332289ZF				
46-1204-2	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL ÖN CIFTLI AYNA AYARLI PEUGEOT 307 6 PIN ( AN-616B )		AN-616B 6554.E4 - 96351622XT				
46-1205	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL ÖN DORTLU ÇERÇEVESİZ CITROEN C4 ÇİFT SOKETLİ 6+3 PIN ( AN-620 )		AN-620 6554.HA				
46-1205-1	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL ÖN CIFTLI ÇERÇEVESİZ CITROEN C4 6 PIN ( AN-620B )		AN-620B 6554.HE - 9651464277				
46-1206	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL ÖN DORTLU ÇERÇEVELİ PEUGEOT 406 15+5+5 PIN ( AN-624 )		AN-624 6554.CF				
46-1207	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI ON SOL DORTLU CERCEVELI PEUGEOT 407 ( AN-626 )		AN-626 6554.ER - 96468704XT				
46-1207-1	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI ON SOL DORTLU CERCEVESIZ PEUGEOT 807-CITROEN C8 (AN-626A)		AN-626A 6554.CJ - 14996390XT - 14957520XT				
46-1208	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL ÖN DORTLU ÇERÇEVELİ PEUGEOT 207 18 PIN ( AN-612 )		AN-612 6554.QG				
46-1208-1	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL ÖN DORTLU ÇERÇEVELİ PEUGEOT 207 18 PIN ( AN-612A )		AN-612A 6554.EH - 6554.EH - 96642444XT				
46-1209	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI CITROEN C2-C3-PEUGEOT 1007 4 PIN ( AN-615 )		AN-615 6554.L7 - 96401469XT -				
46-1210	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU PEUGEOT 307 6+3 PIN Y.M. ( AN-618 )		AN-618 46-1210				
46-1211	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI TEKLI PEUGEOT 106-405 5 PIN ( AN-601 )		AN-601 46-1211				
46-1212	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI PEUGEOT 206-405-EXPERT-JUMPY 5 PIN ( AN-603 )		AN-603 6552.V3				
46-1213	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI AUTO PEUGEOT 206-405-EXPERT-JUMPY 6 PIN ( AN-604 )		AN-604 6552.V1				
46-1214	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI PEUGEOT 207-PARTNER-EXPERT-C4 4 PIN ( AN-609 )		AN-609 6554.QL - 6554.HQ - 6554.HJ				
46-1215	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI CERCEVELI PEUGEOT 207-CITROEN C3 6 PIN		6554.QK - 6554.QP				
46-1215-1	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI TEKLI CERCEVELI 6 PIN PEUGEOT 207 ( AN-611A )		AN-611A 6554.QL				
46-1216	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI PEUGEOT 206-405-EXPERT-JUMPY 5 PIN ( AN-613 )		AN-613 6554.W4				
46-1217	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI XSARA-XANTIA-BERLINGO-PARTNER 5 PIN ( AN-614 )		AN-614 6552.KT				
46-1218	PEUGEOT	FLASOR ANAHTARI	FLASOR ANAHTARI PEUGEOT 206 5 PIN ( AN-682 )		AN-682 6554.L0				
46-1219	PEUGEOT-CITROEN-FIAT	CAM ANAHTARI	CAM ANAHTARI SOL CIFTLI KATLANIR AYNA AYARLI EXPERT III-JUMPY III- SCUDO (AN-636)		AN-636 6554.ZH - 6490.P4 - 6554.ZJ				
46-1219-1	PEUGEOT-CITROEN-FIAT	CAM ANAHTARI	CAM ANAHTARI SOL CIFT KATLANIR AYNA AYARLI EXPERT III-JUMPY III-SCUDO (AN-636A)		AN-636A 6554.ZH - 6554.ZJ - 1401228388				
46-1219-2	PEUGEOT-CITROEN-FIAT	CAM ANAHTARI	CAM ANAHTARI SOL CIFTLI EXPERT III-JUMPY III-SCUDO (AN-636B)		AN-636B 46-1237				
46-1220	PEUGEOT-CITROEN-FIAT	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU CITROEN C4-PICASSO (AN-622) 2008-2013		AN-622 6554.YH - 96639383ZD -				
46-1221	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI TEKLI CERCEVELI PEUGEOT 307 4 PIN ( AN-617 )		AN-617 6554.E7 - 96351625XT				
46-1222	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI PEUGEOT 207-PARTNER-BERLINGO 6 PIN ( AN-631 )		AN-631 6490.E2 - 6554.QK				
46-1223	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI AUTO PARTNER-BERLINGO 4 PIN ( AN-632 )		AN-632 6490.HQ - 6490.E3				
46-1224	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI TEKLI PEUGEOT 3008 ( 10-16 ) - 5008 ( 10-16 ) (AN-627)		AN-627 96662297XT -  6490.X3 -				
46-1225	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI TEKLI 301-C-ELYSEE-DS3 6 PIN ( AN-633 )		AN-633 96657927ZD				
46-1226	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI TEKLI PEUGEOT 301-C-ELYSEE 6 PIN ( AN-634 )		AN-634 96766662ZD				
46-1227	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI TEKLI 308-3008-5008-EXPERT-C3-C4-PICASSO-JUMPY (AN-627B)		AN-627B 96762292ZD				
46-1228	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL CIFTLI PEUGEOT RCZ CITROEN DS4 (AN-630A)		AN-630A 6490.SQ - 96657052ZD - 96657053ZD				
46-1228-1	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL DÖRTLÜ PEUGEOT 208 - 2008  20 PIN ( AN-630D)		96749624ZD - 98242539ZD				01.11.2024
46-1229	PEUGEOT-CITROEN	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI PEUGEOT 207-1007-PARTNER - CITROEN C2-C3-XSARA - BERLINGO 11 PIN ( AN-680)		6545.KS				
46-1230	PEUGEOT OPEL	CAM ANAHTARI	CAM ANAHTARI SOL ÖN DORTLU CERCEVESIZ PEUGEOT 3008 - 308 -2008 -5008 - OPEL CORSA F 20 PIN		96788281ZD				29.10.2024
46-1231	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU SIYAH CERCEVELI PEUGEOT 308-508-C5 (AN-628)		AN-628 6490.28 - 6490.QY - 96644915XT - 6490.26				
46-1231-1	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU CERCEVESIZ PEUGEOT 308-508-3008-5008-C4-C5 (AN-628A)		AN-628A 6490.28 - 6490.QY - 96644915XT				
46-1231-2	PEUGEOT-CITROEN	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU BEJ CERCEVELI PEUGEOT 308-508-C5 (AN-628B)		AN-628B 6490.28 - 6490.QY - 96644915XT				
46-1231-3	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU CERCEVELI PEUGEOT 3008-5008 (AN-628D)		AN-628D 6490.X6 - 96650621ZD -				
46-1232	PEUGEOT	CAM ANAHTARI	CAM ANAHTARI SAĞ ÖN  PEUGEOT P 407 ( AN-625 ) ( 4 PİNLİ )		96360166XT 6554.E8				30.11.2024
46-1233	PEUGEOT CITROEN	FLASOR ANAHTARI	FLASOR ANAHTARI PEUGEOT PARTNER CTIROEN BERLINGO ( AN-683 )		6990.L2				23.05.2025
46-1240	PEUGEOT	CAM ANAHTARI	CAM ACMA ANAHTARI PEUGEOT 207		6490.FX				
46-1300	OPEL	CAM ANAHTARI	CAM ANAHTARI SAG ON OPEL ASTRA-CORSA-MERIVA-ZAFIRA- COMBO 4 PIN ( AN-351 )		AN-351 6240105 - 6240654 - 9100299				
46-1301	OPEL	CAM ANAHTARI	CAM ANAHTARI SOL ON OPEL ASTRA-CORSA-MERIVA-ZAFIRA-COMBO 8 PIN ( AN-352 )		AN-352 6240107 - 6240652 - 24411030				
46-1302	OPEL	CAM ANAHTARI	CAM ANAHTARI ARKA TEKLI ASTRA G-MERIVA-ZAFIRA 4 PIN ( AN-353 )		AN-353 93350571				
46-1303	OPEL	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU ASTRA G-MERIVA-ZAFIRA 12 PIN ( AN-354 )		AN-354 6240106 - 90561086 -				
46-1304	OPEL	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU ASTRA H-ZAFIRA B 18 PIN ( AN-356 )		AN-356 13228699 - 13228877 - 6240447				
46-1304-1	OPEL	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU CIFTLI AYNA AYARLI OPEL ASTRA H-ZAFIRA 14 PIN ( AN-356B )		AN-356B 13228706 - 13228879				
46-1304-2	OPEL	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU CIFTLI AYNA AYARLI OPEL TIGRA B 22 PIN ( AN-356E )		AN-356E 93162636 - 93162973				
46-1305	CHEVROLET	CAM ANAHTARI	CAM ANAHTARI DORTLU CHEV.LACETTI-EXCELLE-NUBIRA 14 PIN ( AN-1354 )		AN-1354 96552814				
46-1306	OPEL	CAM ANAHTARI	CAM ANAHTARI TEKLI ASTRA F-CORSA-UNIVERSAL 6 PIN ( AN-106 )		AN-106 18207105				
46-1307	OPEL-CHEVROLET	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU ( 14 PIN ) CHEVROLET MATIZ 05-10 (AN-1352)		AN-1352				
46-1308	OPEL	FLASOR ANAHTARI	FLASOR ANAHTARI OPEL ASTRA G 6 PIN ( AN-1383 )		6240137 - 9138060 -				
46-1309	OPEL	FLASOR ANAHTARI	FLASOR ANAHTARI OPEL ASTRA F 7 PIN ( AN-1380 )		AN-1380 6240138 - 1241659 - 9138043				
46-1310	OPEL	FLASOR ANAHTARI	FLASOR ANAHTARI OPEL VECTRA A-CALIBRA 7 PIN ( AN-1382 )		AN-1382 1241656 - 90316903 -				
46-1310-1	OPEL	FLASOR ANAHTARI	FLASOR ANAHTARI OPEL VECTRA A ( 7 PIN )		01241663 - 1241663 - 90434383				
46-1311	CHEVROLET	CAM ANAHTARI	CAM ANAHTARI SOL DÖRTLÜ CHEVROLET CAPTIVA C140		20987340				
46-1312	OPEL-CHEVROLET-BUICK	CAM ANAHTARI	CAM ANAHTARI DORTLU CHEVROLET CRUZE -BUICK GL8 8 PIN ( AN-1356 )		AN-1356 20917577				
46-1313	OPEL	CAM ANAHTARI	CAM ANAHTARI CIFTLI SOL OPEL ASTRA F-UNIVERSAL 6 PIN ( AN-360 )		AN-360 46-1313				
46-1313-1	OPEL	CAM ANAHTARI	CAM ANAHTARI CIFTLI SOL OPEL ASTRA F *** ÇERÇEVELİ 8 PIN ( AN-360D )		1240619				
46-1314	OPEL	CAM ANAHTARI	CAM ANAHTARI ( KOMPLE ) OPEL VECTRA C		9185952				
46-1315	OPEL	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI ASTRA G		90308625 1240488				
46-1316	OPEL	CAM ANAHTARI	CAM ANAHTARI TEKLI CERCEVELI OPEL ASTRA H-ZAFIRA B 6 PIN ( AN-355 )		AN-355 13228709				
46-1316-1	OPEL	CAM ANAHTARI	CAM ANAHTARI TEKLI CERCEVELI OPEL ASTRA H-ZAFIRA B 6 PIN ( AN-355A )		13228882 - 13228711				
46-1317	OPEL	CAM ANAHTARI	SOL CAM ANAHTARI DORTLU OPEL VECTRA A 15 PIN		18207600				
46-1318	OPEL	CAM ANAHTARI	CAM ANAHTARI TEKLI OPEL VECTRA A 4 PIN ( AN-359 )		AN-359 1240605				
46-1319	OPEL	CAM ANAHTARI	CAM ANAHTARI SAG ON OPEL ASTRA J - INSIGNIA - ZAFIRA C - MOKKA ( AN-373 )		13301886				23.05.2025
46-1320	CHEVROLET	CAM ANAHTARI	CAM ANAHTARI ON SOL İKİLİ CERCEVESIZ CHEVROLET AVEO - KALOS ( AN-1352BD )		96540780				23.05.2025
46-1321	CHEVROLET	CAM ANAHTARI	CAM ANAHTARI ON SAĞ TEKLİ CHEVROLET CRUZE ( AN-1355 )		13305370				23.05.2025
46-1322	CHEVROLET	CAM ANAHTARI	CAM ANAHTARI ARKA TEKLİ CHEVROLET CRUZE ( AN-1355A )		20933566				23.05.2025
46-1324	OPEL	CAM ANAHTARI	CAM ANAHTARI TEKLI ARKA OPEL VECTRA B 4 PIN ( AN-367 )		AN-367 90433369				
46-1326	OPEL	CAM ANAHTARI	CAM ANAHTARI CIFTLI AYNA AYARLI OPEL CORSA D 11 PIN ( AN-372 )		AN-372 13258521				
46-1327	OPEL	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU OPEL ASTRA J-INSIGNIA-MOKKA-MERIVA 8 PIN ( AN-374 )		AN-374 13305011 - 20830828 -				
46-1328	OPEL	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI KABLOLU OPEL VECTRA A-B-ASTRA F 8 PIN ( AN-390 )		AN-390 9030841 - 90431308				
46-1329	OPEL	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI VECTRA B-ASTRA G-ZAFIRA A-CORSA-COMBO 8 PIN ( AN-391 )		AN-391 9226861 - 9226863 - 6240487				
46-1331	OPEL	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI ASTRA J-INSIGNIA-MERIVA B-ZAFIRA C 10 PIN ( AN-392 )		AN-392 13271827 - 13272183				
46-1332	OPEL	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI ASTRA J-INSIGNIA-MERIVA B-ZAFIRA C-ADAM 12 PIN ( AN-393 )		AN-393 13271831 - 13271834 - 13345014				
46-1334	OPEL	FAR ANAHTARI	FAR ANAHTARI CORSA-COMBO-ASTRA F-VECTRA-TIGRA 10 PIN ( AN-1370 )		AN-1370 1241319 - 90437313 - 90381877				
46-1335	OPEL	FAR ANAHTARI	FAR ANAHTARI CORSA-COMBO-ASTRA F-VECTRA-TIGRA-OMEGA-CALIBRA 10 PIN ( AN-1371 )		AN-1371 1240126 - 90213283				
46-1336	OPEL	FAR ANAHTARI	FAR ANAHTARI SISLI ASTRA-VECTRA-ZAFIRA 13 PIN ( AN-1372 )		AN-1372 6240097 - 90437440 - 90437439				
46-1338	OPEL	FLASOR ANAHTARI	FLASOR ANAHTARI CORSA-COMBO-TIGRA 6 PIN ( AN-1381 )		AN-1381 1241677 - 1241660 - 1241288				
46-1341	OPEL-CHEVROLET	FLASOR ANAHTARI	FLASOR ANAHTARI CHEVROLET CRUZE 4 PIN ( AN-1388 )		AN-1388 95282258 - 96828350				
46-1342	CEHVROLET	CAM ANAHTARI	CAM ANAHTARI SOL DORTLU AVEO-SPIN-ONIX-COBALT-PRISMA 12 PIN ( ( AN-1358 )		AN-1358 18219246 - 95188246 - 95460074				
46-1342-1	CHEVROLET	CAM ANAHTARI	CAM ANAHTARI ***SOL İKİLİ CHEVROLET AVEO 6 PIN		95188247				
46-1344	OPEL	CAM ANAHTARI	FAR AYAR ANAHTARI KROMLU CORSA D 9 PIN ( AN-1374 )		AN-1374 13310331				
46-1345	OPEL	FAR AYAR ANAHTARI	FAR AYAR ANAHTARI KROMLU ASTRA J-INSIGNIA 7 PIN ( AN-1376A )		AN-1376A 1368710				
46-1345-1	OPEL-CHEVROLET	FAR AYAR ANAHTARI	FAR AYAR ANAHTARI KROMLU ASTRA J-INSIGNIA-CRUZE7 PIN ( AN-1376B )		AN-1376B 13268706 - 13268707				
46-1347	OPEL	FAR AYAR ANAHTARI	FAR AYAR ANAHTARI KROMLU ASTRA J-INSIGNIA 9 PIN ( AN-1377A )		AN-1377A 13268704				
46-1347-1	OPEL-CHEVROLET	FAR AYAR ANAHTARI	FAR AYAR ANAHTARI KROMLU ASTRA J-INSIGNIA-CRUZE 9 PIN ( AN-1377B )		AN-1377B 13268703 - 13268720				
46-1348	CHEVROLET	CAM ANAHTARI	CAM ANAHATARI SOL DÖRTLÜ CHEVROLET AVEO		96652180				29.01.2025
46-1500	VOLKSWAGEN-SEAT	CAM ANAHTARI	CAM ANAHTARI VW POLO-CADDY-GOLF-JETTA-LT- SEAT CORDOBA-IBIZA 6 PIN ( AN-401 )		AN-401 191959855				
46-15005	VOLKSWAGEN	CAM ANAHTARI	CAM ANAHTARI SAG TEKLI ***KALIN BUTON VW CRAFTER 3 PİN AN AN-431		AN-431 2E0959877G				
46-15005-1	VOLKSWAGEN	CAM ANAHTARI	CAM ANAHTARI SAG TEKLI VW CRAFTER  ***INCE BUTON 3 PİN AN-431B		AN-431B 2E0959877R				
46-15007	VOLKSWAGEN	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI VW GOLF III-CADDY II-POLO-VENTO-SHARAN 8 PIN ( AN-440 )		AN-440 1H0959565				
46-15009	VOLKSWAGEN	FAR ANAHTARI	FAR ANAHTARI ***TEK SİSLİ KROMLU VW GOLF V-VI-PASSAT-TIGUAN-T6 10 PIN ( AN-464 )		AN-464 3C8941431B				
46-1501	VOLKSWAGEN	CAM ANAHTARI	CAM ANAHTARI TEKLİ VW POLO CLASSIC 2000-2001  5 PIN ( AN-402 )		AN-402 6N0959855B				
46-15010	VOLKSWAGEN-SKODA	FLASOR ANAHTARI	FLAŞÖR ANAHTARI VW TRANSPORTER T5 & SKODA FABIA I 4 PIN ( AN-483 )		6Y0953235				
46-15014	VOLKSWAGEN	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI ***KROMLU VW POLO 2011-2016 10 PIN ( AN-454 )		AN-454 6RD959565B				
46-15015	SEAT	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI SEAT IBIZA 2009-2016 10 PIN ( AN-456 )		AN-456 6J1959565A				
46-15017	VOLKSWAGEN	MERKEZI KILIT ANAHTARI	MERKEZI KILIT ANAHTARI VW POLO- FOX 4 PIN ( AN-2406 )		AN-2406 6R1962125A				
46-15018	VOLKSWAGEN-SEAT	CAM ANAHTARI	CAM KILITLEME ANAHTARI VW POLO-FOX - SEAT IBIZA-CORDOBA 4 PIN ( AN-2407 )		AN-2407 6Q0959859				
46-15019	AUDI	CAM ANAHTARI	CAM ANAHTARI ***TEKLI AUDI 80-100-A6 5 PIN ( AN-1525 )		AN-1525 4A0959855A				
46-1502	VOLKSWAGEN-SEAT	CAM ANAHTARI	CAM ANAHTARI ***SAĞ-SOL TEKLI VW POLO-LUPO & SEAT CORDOBA-IBIZA 5 PIN ( AN-404 )		AN-404 6X0959855B				
46-15020	VOLKSWAGEN	START-STOP	START-STOP ANAHTARI VW GOLF 7.5, T-ROC ( AN-2448 )		5G1959839 5G1959839A 5G1959839B				18.08.2025
46-15021	AUDI	START-STOP	START-STOP ANAHTARI AUDI A4 A5 Q5 ( AN-1586 )		8K0905217A				18.08.2025
46-15022	AUDI	START-STOP	START-STOP ANAHTARI AUDI Q2 ( AN-1586A )		8U0905217C				18.08.2025
46-15023	AUDI	START-STOP	START-STOP ANAHTARI AUDI Q3 ( AN-1586B )		8U0905217A				18.08.2025
46-15024	AUDI	START-STOP	START-STOP ANAHTARI AUDI A6 A7 ( AN-1586C )		4G1905217A				18.08.2025
46-15025	SKODA	START-STOP	START-STOP ANAHTARI SKODA FABIA - RAPID - OCTAVIA - SUPERB ( AN-1486 )		5E0905217 6V0905217				18.08.2025
46-15026	SKODA	START-STOP	START-STOP ANAHTARI SKODA SUPERB - KAROQ - KODIAQ ( AN-1486A )		3V0905217 3V0905217A				18.08.2025
46-15027	VOLKSWAGEN	START-STOP	START-STOP ANAHTARI VW TIGUAN - SHARAN - TARRACO - ALHAMBRA ( AN-2448A )		5NB959839 5NB959839A 5NC959839 5NC959839A				18.08.2025
46-15028	VOLKSWAGEN	START-STOP	START-STOP ANAHTARI VW PASSAT B8 ARTEON ( AN-2448B )		3G1959839				18.08.2025
46-1503	VOLKSWAGEN-SEAT	CAM ANAHTARI	CAM ANAHTARI ***SAG TEKLI VW POLO-FOX SEAT CORDOBA-IBIZA 4 PIN ( AN-405 )		AN-405 5Z0959856				
46-15030	AUDI	AYNA AYAR ANAHTARI	AYNA AYAR ANAHTARI SIYAH AUDI A4 4 PIN		8K0959565E				
46-15031	PORSCHE	CAM ANAHTARI	CAM ANAHTARI ***SOL DÖRTLÜ KROMLU (AYNA AYARLI) PORSCHE PANAMERA-MACAN-CAYENNE 13 PIN ( AN-3410 )		7PP959858R				
46-15032	VOLKSWAGEN	CAM ANAHTARI	CAM ANAHTARI ***SAG TEKLI VW TRANSPORTER T4 ( 5 PIN )		7D0959855				
46-15033	AUDI	CAM ANAHTARI	CAM ANAHTARI ***SOL DÖRTLÜ KROMLU AUDI A6-A7-Q3 10 PIN ( AN-1510 )		AN-1510 4G0959851				
