SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
57-1103-1	FIAT	termikler terminaller	KONTAK TERMİĞİ JUMPER III - DUCATO III - BOXER III   ***5 İNCE FİŞLİ						31.10.2023
57-1107-1	FIAT	termikler terminaller	KONTAK TERMİĞİ TEMPRA-TIPO 6 FİŞ						16.11.2021
57-1110	FIAT	termikler terminaller	KONTAK TERMİĞİ FİAT PALİO SİENA PUNTO DUCATO II BOXER II JUMPER II ( GRİ KALIN TIRNAK ) 7 İNCE FİŞ						18.08.2021
57-1110-1	FIAT	termikler terminaller	KONTAK TERMİĞİ ( BEYAZ İNCE TIRNAK İNCE FİŞ ) FİAT DOBLO-ALBEA 7 FİŞ						31.10.2023
57-1114	FIAT	termikler terminaller	KONTAK TERMİĞİ KABLOLU M131 ŞAHİN  ****TERMİK BOYU 40 CM						04.04.2022
57-1115	FIAT	termikler terminaller	KONTAK TERMİĞİ FİAT DOBLO III - LINEA - FIORINO - GRANDE PUNTO - EGEA						16.11.2021
57-1119	FIAT	termikler terminaller	KONTAK TERMİĞİ FİAT UNO  & DUCATO I & BOXER I & JUMPER I ( 1997-2005 )  **** 7 KALIN FİŞLİ						17.03.2022
57-1133	FIAT	termikler terminaller	KONTAK TERMİĞİ IVECO DAILY 2011-2019						30.07.2024
57-1126	FIAT	depo kapagi	YAKIT DEPO KAPAĞI ***KİLİTLİ FIAT M131 - DOGAN - ŞAHIN - KARTAL - SERÇE						13.04.2023
57-1127	FIAT	depo kapagi	YAKIT DEPO KAPAĞI ***KİLİTLİ FIAT UNO 70						13.04.2023
45-1100	FIAT	kilit motorlari	BAGAJ AÇMA BUTONU FIAT DOBLO 2010---						16.11.2021
45-1101	FIAT	kilit motorlari	BAGAJ AÇMA BUTONU FIAT EGEA - JEEP RENEGADE  >> 3 PİN <<						16.11.2021
45-1102	FIAT	kilit motorlari	BAGAJ AÇMA BUTONU FIAT DOBLO 2016-- >> 2 PİN ( KABLOLU ) <<						10.06.2022
45-1103	FIAT	kilit motorlari	BAGAJ KİLİT MOTORU FIAT DOBLO / FIORINO						16.11.2021
45-1104-L	FIAT	kilit motorlari	ÖN SOL KAPI KOLU FIAT TEMPRA - TIPO		*** ÖN SOL / ŞİFRELİ				14.03.2025
45-1104-R	FIAT	kilit motorlari	ÖN SOL KAPI KOLU FIAT TEMPRA - TIPO		*** ÖN SAĞ / ŞİFRELİ				15.03.2025
45-1105	FIAT	kilit motorlari	BAGAJ KİLİDİ FIAT DKS - M131 88-95 *** PLASTİK						07.08.2024
45-1106	FIAT	kilit motorlari	BAGAJ KİLİDİ FIAT FIORINO / BIPPER / NEMO		*** SOL / *** ÇİFT KAPILI				19.02.2025
45-1108-L	FIAT	kilit motorlari	ÖN SOL KAPI KOLU FIAT UNO 60 / 70 İE		*** ÖN SOL / ŞİFRELİ				15.03.2025
45-1108-R	FIAT	kilit motorlari	ÖN SAĞ KAPI KOLU FIAT UNO 60 / 70 İE		*** ÖN SAĞ / ŞİFRELİ				15.03.2025
45-1110	FIAT	kilit motorlari	KAPI KİLİDİ FIAT TEMPRA - TIPO *** SOL ÖN		*** SOL ÖN				25.03.2025
45-1111	FIAT	kilit motorlari	KAPI KİLİDİ FIAT TEMPRA - TIPO *** SAĞ ÖN		*** SAĞ ÖN				25.03.2025
45-1112	FIAT	kilit motorlari	KAPI KİLİDİ FIAT TEMPRA - TIPO *** SOL ARKA		*** SOL ARKA				25.03.2025
45-1113	FIAT	kilit motorlari	KAPI KİLİDİ FIAT TEMPRA - TIPO *** SAĞ ARKA		*** SAĞ ARKA				25.03.2025
45-1122	FIAT	kilit motorlari	BAGAJ KİLİDİ FIAT DOBLO III 2010-->						16.11.2021
45-1123	FIAT	kilit motorlari	BAGAJ KİLİDİ MOTORLU ALFA GIULIETTA & FIAT EGEA SEDAN & OPEL ASTRA K / CORSA D - E / MERİVA B						16.11.2021
45-1124	FIAT	kilit motorlari	BAGAJ KİLİDİ MOTORLU FIAT G.PUNTO -BRAVO						16.11.2021
57-1200	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK PEUGEOT P106 & P306						16.11.2021
57-1200-1	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT 106 1997-2004						05.06.2024
57-1201	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT PARTNER 2010-->  P1007 P407 CİTROEN C2 C3 C4 C5		KONTAK				16.11.2021
57-1201 SET	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI KOMPLE PEUGEOT PARTNER 2010-->  P1007 P407 CİTROEN C2 C3 C4 C5		SET / KONTAK-KAPI-DEPO				05.06.2024
57-1202 SET	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ CITROEN BERLİNGO / PEUGEOT PARTNER  *** KONTAK +  4 AD KAPI ŞİFRE		KONTAK + KİLİT SETİ				05.06.2024
57-1202-1	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT PARTNER & CITROEN BERLINGO / SCUDO / JUMPY / EXPRET						28.07.2023
57-1203	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT J9						16.11.2021
57-1204	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK PEUGEOT P306 & PARTNER & BERLİNGO  ***KISA GÖVDE   ***3 SOKETLİ						16.11.2021
57-1211	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P206 (1 KUMANDALI BOŞ  + 1 KUMANDASIZ ANAHTAR )			57-1213			21.03.2022
57-1211-1	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P206  ( 2 DÜZ ANAHTAR )			57-1213			28.07.2023
57-1211 SET	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ PEUGEOT 206 1998-2006		KONTAK SETİ 				05.06.2024
57-1212-2	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI CITROEN BERLINGO / C3 & PEUGEOT PARTNER YM. 2003-2009						05.06.2024
57-1212 SET	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ PEUGEOT PARTNER 02-08 BERLİNGO   (  KONTAK + 5 ŞİFRE +  DEPO KAPAK )		KOMPLE SET - SİMPLEX				28.07.2023
57-1214-1	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI CITROEN BERLINGO / PEUGEOT PARTNER						05.06.2024
57-1215	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK PEUGEOT P206			57-1208			30.09.2022
57-1215 SET	PEUGEOT	komple kontaklar govdeler	KONTAK SETİ PEUGEOT P206  ---- **** KONTAK + 2 ŞİFRE + DEPO KAPAK						05.06.2024
57-1216	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK PEUGEOT P307        *** 2 ANAHTARLI   *** TERMİK BOYU 66 CM ***						28.07.2023
57-1217	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK + SETİ CITROEN C2 / C3 *** KONTAK + 2 ÖN KAPI + TORPİDO + BAGAJ + 4 ANAHTAR  *** TERMİK BOYU 58 CM ***		KOMPLE SET				11.01.2023
57-1217-1	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK CITROEN C2 / C3 *** 2 ANAHTARLI  *** TERMİK BOYU 58 CM ***		TEK KONTAK				28.07.2023
57-1218	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT 207 2008->, 308 07-13, 3008, 5008 2010-> CITROEN C4/C4 PICASSO 2011->, C5 2008->		3 FİŞLİ				11.01.2023
57-1219	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK OPEL CROSSLAND & PEUGEOT 208 2012-, 2008 2013-,301 - 308 2013-, 3008 2016--> & CITROEN C4 2010--> C-elize						11.01.2023
57-1219K	PEUGEOT	komple kontaklar govdeler	KOMPLE KONTAK OPEL CROSSLAND & PEUGEOT 208 2012-, 2008 2013-,301 - 308 2013-, 3008 2016--> & CITROEN C4 2010--> C-elize		KUMANDALI				05.06.2024
57-1222	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P306 1993-1997		2 SOKETLİ				05.06.2024
57-1223	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P406 1999 - 2004   *** TERMİK BOYU 46 CM ***		5 KABLOLU				12.05.2023
57-1223-2	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P406 ESKİ MODEL		*** 6 KABLOLU / 57-1205 TERMİKLİ	57-1205			29.04.2025
57-1223-6	PEUGEOT	komple kontaklar govdeler	KONTAK ANAHTARI PEUGEOT P406		*** 6 KABLOLU	57-1208			05.12.2024
57-1206	PEUGEOT	kilit sifre setleri	ÖN KAPI KİLİT ŞİFRE TAKIMI ( R / L ) ( 2 ŞİFRE + 2 ANAHTAR ) PEUGEOT 306						16.11.2021
57-1209	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI KİLİT ŞİFRESİ CITROEN C2 - C3  *** TEK ANAHTARLI		TEK ANAHTARLI				16.11.2021
57-1210	PEUGEOT	kilit sifre setleri	ÖN KAPI KİLİT ŞİFRE TAKIMI ( 2 Lİ SET ) CITROEN BERLİNGO XSARA & PEUGEOT PARTNER						16.11.2021
57-1210-1	PEUGEOT	kilit sifre setleri	ÖN KAPI KİLİT ŞİFRE TAKIMI ( 2 Lİ SET ) CITROEN BERLİNGO XSARA & PEUGEOT PARTNER						05.06.2024
57-1224	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI ŞİFRESİ PEUGEOT P307						05.06.2024
57-1225	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI ŞİFRESİ CITROEN C4 / PEUGEOT P407						05.06.2024
57-1226	PEUGEOT	kilit sifre setleri	SOL ÖN KAPI ŞİFRESİ CITROEN C5 / PEUGEOT P207 - P208 - P2008 - P308						05.06.2024
57-1228	PEUGEOT	kontak antenleri	KONTAK ANTENİ PEUGEOT PARTNER TEPEE - P301 / CITROEN C-ELYSEE		*** IMMOBILIZER ANTENİ 				17.01.2025
57-1201-1	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER 2010-->  P1007 P407 CİTROEN C2 C3 C4 C5		Y MODEL				05.06.2024
57-1218-1	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT P208 2012 /  P2008 2013 /  P308 I 2007-2014  / P308 II 2013- /  EXPERT 2016- CITROEN C3/C4 I MODEL		I MODEL				05.06.2024
57-1205	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT 306 ****TERMİK BOYU 34 CM						16.11.2021
57-1207	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT 106 405 ****TERMİK BOYU 34 CM						16.11.2021
57-1208	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER & P206 - P406 - XSARA - PİCASSO		6 KABLOLU				27.08.2022
57-1212-1	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ CITROEN BERLINGO  & C3  PEUGEOT PARTNER YM. 2003-2009		SİMPLEX KON. TERMİĞİ				27.07.2023
57-1213	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER & P206  ( TOPLAM BOY 58 CM  )		5 KABLOLU				27.08.2022
57-1213-1	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT P206						05.06.2024
57-1214	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT PARTNER & P206  ***** TERMİK BOYU 81 CM		4 KABLOLU				27.08.2022
57-1223-1	PEUGEOT	termikler terminaller	KONTAK TERMİĞİ PEUGEOT P406						05.12.2024
57-1220	PEUGEOT	depo kapagi	YAKIT DEPO KAPAĞI PEUGEOT PARTNER - CITROEN BERLINGO						13.04.2023
57-1221	PEUGEOT	depo kapagi	YAKIT DEPO KAPAĞI ***KİLİTLİ PEUGEOT 206						13.04.2023
45-1201	PEUGEOT	kilit motorlari	KAPI KİLİT MOTORU PSA PARTNER / P106 / P306						16.11.2021
45-1202	PEUGEOT	kilit motorlari	BAGAJ AÇMA BUTONU PEUGEOT P1007 P207 P308 P3008 P5008 -  CITROEN C4 - C4 PICASSO - C5 II 2004						16.11.2021
45-1203	PEUGEOT	kilit motorlari	KAPI - BAGAJ KİLİT MOTORU PEUGEOT 206 - 406						18.04.2022
45-1205	PEUGEOT	kilit motorlari	MERKEZİ KİLİT MOTORU PSA PARTNER - P106 - P206 - P306		ÖN SAĞ / ARKA  SAĞ - SOL				22.04.2022
45-1206	PEUGEOT	kilit motorlari	BAGAJ KONDAKTÖR ANAHTARI PEUGEOT PARTNER-CITROEN BERLINGO-C4-PICASSO						28.07.2022
45-1207	PEUGEOT	kilit motorlari	BAGAJ KONTAKTÖR ANAHTARI PEUGEOT P206 - P207 - P307 - P308 - P407 -  PARTNER & CITROEN C3 - C4 - XSARA - BERLİNGO						23.02.2023
45-1210	PEUGEOT	kilit motorlari	BAGAJ KİLİDİ PEUGEOT 307 HB - CC  / 206 SW &  CITROEN C3 C5 XSARA						19.02.2025
45-1209	PEUGEOT	kilit motorlari	KAPI KİLİDİ PEUGEOT PARTNER *** ÖN SAĞ						30.11.2024
57-1310	OPEL	komple kontaklar govdeler	KONTAK GÖVDESİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA		GÖVDE				16.11.2021
57-1310-1	OPEL	komple kontaklar govdeler	KONTAK SETİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA		GÖVDE + GÖBEK (PANTOG.) + TERMİK 				23.12.2023
57-1310-P SET	OPEL	komple kontaklar govdeler	KONTAK SETİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA		*** PANTOGRAFLI / SET	57-1310	57-1304-S	57-1302	05.12.2024
57-1310-Y SET	OPEL	komple kontaklar govdeler	KONTAK SETİ ASTRA  / CORSA / KADETT / VECTRA A / ASCONA		*** YALE / SET	57-1310	57-1304-S	57-1300	05.12.2024
57-1312-1	OPEL	komple kontaklar govdeler	KONTAK GÖVDESİ OPEL VECTRA-ASTRA		GÖVDE				23.11.2022
57-1312-P SET	OPEL	komple kontaklar govdeler	KONTAK SETİ OPEL VECTRA-ASTRA		*** PANTOGREFLI / SET	57-1312-1	57-1304-S	57-1302	05.12.2024
57-1312-Y SET	OPEL	komple kontaklar govdeler	KONTAK SETİ OPEL VECTRA-ASTRA		*** YALE / SET	57-1312-1	57-1304-S	57-1300	05.12.2024
57-1300	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ ASTRA F / COMBO B / CORSA A/B		TERS KANAL YALE ANAHTAR				16.11.2021
57-1301	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ ASTRA F 91-92 / CORSA		** YALE ** KARE ANAHTARLI				18.08.2021
57-1302	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ  ASTRA G / VECTRA A-B		PANTOGRAFLI				16.11.2021
57-1303	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ ASTRA F / COMBO B / CORSA A-B		YALE				16.11.2021
57-1311	OPEL	kilit sifre setleri	KAPI KİLİT ŞİFRESİ OPEL ASTRA F						20.12.2021
57-1313	OPEL	kilit sifre setleri	KAPI KİLİT ŞİFRESİ OPEL CORSA A						22.09.2022
57-1314	OPEL	kilit sifre setleri	KAPI KİLİT ŞİFRESİ OPEL VECTRA A / OMEGA A						24.10.2022
57-1315	OPEL	kilit sifre setleri	KONTAK ŞİFRESİ  ASTRA G CLASSIC / VECTRA C / MOKKA  & CRUZE						17.03.2023
57-1304-B	OPEL	termikler terminaller	KONTAK TERMİĞİ OPEL ASTRA F OPEL COMBO OPEL CORSA A CORSA B OPEL VECTRA A		BEYAZ				16.11.2021
57-1304-S	OPEL	termikler terminaller	KONTAK TERMİĞİ ASTRA F / COMBO / CORSA A-B / VECTRA A		SİYAH				16.11.2021
57-1305	OPEL	termikler terminaller	KONTAK TERMİĞİ OPEL ASTRA F / CORSA B						16.11.2021
57-1306	OPEL	termikler terminaller	KONTAK TERMİĞİ OPEL ASTRA F / COMBO / CORSA B / TIGRA / VECTRA B						16.11.2021
57-1306-1	OPEL	termikler terminaller	KONTAK TERMİĞİ ASTRA F / COMBO / CORSA B / TIGRA / VECTRA B		OTOMATİK VİTESLİ 				23.01.2024
57-1307	OPEL	termikler terminaller	KONTAK TERMİĞİ OPEL COMBO C - CORSA C - MERIVA A						16.11.2021
57-1308	OPEL	termikler terminaller	KONTAK TERMİGİ OPEL ASTRA G - AGILA A - ZAFIRA A						16.11.2021
57-1309	OPEL	termikler terminaller	KONTAK TERMİĞİ ASTRA J / INSIGNIA / MERIVA B / CRUZE						10.06.2022
45-1300	OPEL	kilit motorlari	DEPO KAPAK AÇMA MOTORU OPEL VECTRA C						16.11.2021
45-1301	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL INSIGNIA						18.08.2021
45-1303	OPEL	kilit motorlari	DEPO KAPAK AÇMA MOTORU OPEL ASTRA H-CORSA C						16.11.2021
45-1304	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ÖN SOL << OPEL VECTRA A - ASTRA F - CORSA B		SOL ÖN				16.11.2021
45-1305	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ÖN SAĞ << OPEL VECTRA A ASTRA F		SAĞ ÖN				16.11.2021
45-1306	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ARKA SOL << OPEL VECTRA A ASTRA F		SOL ARKA				16.11.2021
45-1307	OPEL	kilit motorlari	KAPI KİLİT MOTORU >> ARKA SAĞ << OPEL VECTRA A ASTRA F		SAĞ ARKA				16.11.2021
45-1308	OPEL	kilit motorlari	DEPO KAPAK AÇMA MOTORU OPEL CORSA D / E / ASTRA H HB						16.11.2021
45-1309	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL ASTRA J - ZAFIRA C						11.06.2022
45-1310	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL ASTRA H						07.02.2022
45-1311	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL ASTRA H SW - ZAFIRA B						07.02.2022
45-1312	OPEL	kilit motorlari	BAGAJ AÇMA BUTONU OPEL MERIVA						07.02.2022
45-1313	OPEL	kilit motorlari	YAKIT DEPO KİLİT MOTORU OPEL INSIGNIA 2009-- ASTRA J						23.11.2022
45-1314	OPEL	kilit motorlari	DEPO KAPAK MOTORU OPEL ASTRA G HB - CORSA						01.08.2024
45-1315	OPEL	kilit motorlari	DEPO KAPAK MOTORU OPEL ASTRA G / ZAFIRA A / VECTRA C						01.08.2024
45-1316	OPEL	kilit motorlari	BAGAJ KİLİT MOTORU OPEL ASTRA G - ZAFIRA						01.08.2024
57-1404	CHEVROLET	kilit sifre setleri	KONTAK ŞİFRESİ CHEVROLET LACETTİ / AVEO & DAEWOO LANOS / NUBIRA						26.07.2023
57-1405	CHEVROLET	kilit sifre setleri	KONTAK SETİ  CHEVROLET AVEO		KOMPLE SET				26.07.2023
57-1407	CHEVROLET	kilit sifre setleri	KAPI KİLİT ŞİFRE TAKIMI CHEVROLET / DAEWOO / LACETTI & OPEL ASTRA						27.07.2023
57-1406	CHEVROLET	kilit sifre setleri	KONTAK SETİ CHEVROLET AVEO 2004-2008		KOMPLE SET				26.07.2023
57-1400	CHEVROLET	termikler terminaller	KONTAK TERMİĞİ CHEVROLET AVEO - CAPTIVA						16.11.2021
57-1401	CHEVROLET	termikler terminaller	KONTAK TERMİĞİ AVEO KALOS / LACETTİ / REZZO / NUBIRA / LANOS						16.11.2021
57-1402	CHEVROLET	termikler terminaller	KONTAK TERMİĞİ CHEVROLET MATIZ & TATA						27.07.2023
45-1400	CHEVROLET	kilit motorlari	BAGAJ AÇMA BUTONU CHEVROLET CRUZE						07.02.2022
45-1402	CHEVROLET	kilit motorlari	BAGAJ AÇMA BUTONU + PLAKA LAMBASI CHEVROLET CRUZE 09--						30.05.2024
57-1502	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ CADDY II-GOLF II/III/IV-JETTA-PASSAT-POLO II/III-CORDOBA I/II						16.11.2021
57-1502-1	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ CADDY II - POLO - POLO III CLASSIC - SEAT CORDOBA - IBIZA II						29.07.2023
57-1503	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW BORA / GOLF IV / PASSAT		OTOMATİK VİTESLİ				09.08.2023
57-1503-1	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW BORA / GOLF IV / PASSAT		MANUEL VİTESLİ				09.08.2023
57-1503-501	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK GOLF IV / BORA / POLO IV / PASSAT / T5 / FABIA  / OCTAVIA		OTOMATİK VİTESLİ  ---  GÖVDE  +  TERMİK	57-1503	57-1501		16.11.2021
57-1503-509	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW T5 & ROOMSTER / FABİA II & IBIZA IV	YOLDA	OTOMATİK VİTESLİ  ---  GÖVDE  +  TERMİK	57-1503	57-1509		31.08.2023
57-1503-109	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW T5 & ROOMSTER / FABİA II & IBIZA IV		*** MANUEL VİTESLİ / *** TEK GÖVDE	57-1503-1	57-1509		21.12.2024
57-1503-101	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK GOLF IV / BORA / POLO IV / PASSAT / T5 / FABIA / OCTAVIA		*** MANUEL VİTESLİ / *** TEK GÖVDE	57-1503-1	57-1501		21.12.2024
57-1506	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW CADDY / GOLF  / JETTA  / TIGUAN  / SEAT LEON & SKODA OCTAVIA  & AUDI A3		TEK GÖVDE				27.08.2022
57-1506-12	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI		GÖVDE + TERMİK	57-1512	57-1506		21.06.2023
57-1506-12K	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK (KABLOLU) VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI			57-1506	57-1512-K		12.12.2024
57-1506-12 SET	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI			57-1512	57-1506	57-1518	20.04.2024
57-1506-20	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		GÖVDE + TERMİK	57-1520-1	57-1506		04.07.2023
57-1506-20-1 SET	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		KOMPLE SET / TERMİK KABLOSUZ	57-1520-1	57-1506	57-1518	03.08.2024
57-1506-20K	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		GÖVDE + TERMİK	57-1520	57-1506		04.07.2023
57-1506-20K SET	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW GOLF VII ( 12-17 ) -TIGUAN ( 17> ) -A3-LEON III-SUPERB III-OCTAVIA III		KOMPLE SET / TERMİK KABLOLU - OEM	57-1520	57-1506	57-1518	03.08.2024
57-1506-23	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY III/IV-GOLF V/VI/VII-JETTA ( MK5-MK6 ) -TIGUAN II-SEAT-AUDI		GÖVDE + TERMİK	57-1523	57-1506		21.06.2023
57-1506-43	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDE + TERMİK GOLF VII - T-ROC - TIGUAN - CRAFTER & OCTAVIA III - SUPERB III - FABIA III  & ATECA - IBIZA V		*** 5 FİŞLİ 	57-1506	57-1543		05.12.2024
57-1510	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK AUDI A3 96-06 A4 95-01 A6 01-04 & VW BORA GOLF IV (98-05) PASSAT B5 00-- POLO (01-05) T5 (03-09) & SEAT IBIZA LEON TOLEDO  SKODA FA		OTOMATİK VİTESLİ ARAÇLAR	57-1515-1	57-1501		16.11.2021
57-1510-501 SET	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW BORA / T5			57-1510	57-1518-1		13.12.2024
57-1514-1	VOLKSWAGEN	komple kontaklar govdeler	KONTAK ANAHTARI MERCEDES  VITO ( 96-03 ) -SPRINTER ( 95-06 ) - VW VOLT LT 35 / 46 ( 95-06 )						29.07.2023
57-1515	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VOLKSWAGEN BORA 1998-2005  POLO VI 2009-2017   ***OTOMATİK VİTES 571510		OTOMATİK VİTESLİ ARAÇLAR				16.11.2021
57-1515-1	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ VW BORA 1998-2005 / POLO VI 2009-2017 / AMAROK		OTOMATİK VİTES  TERMİKSİZ				05.11.2024
57-1515-509	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW BORA 1998-2005 / POLO VI 2009-2017 / AMAROK		*** OTOMATİK VİTESLİ ARAÇLAR / TERMİKLİ	57-1515-1	57-1509		08.02.2025
57-1515-509 SET	VOLKSWAGEN	komple kontaklar govdeler	KONTAK SETİ VW BORA 1998-2005 / POLO VI 2009-2017 / AMAROK		*** OTOMATİK VİTESLİ ARAÇLAR / *** KOMPLE SET	57-1515-1	57-1509	57-1518	13.12.2024
57-1516	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK  VW AMAROK 2010-- & POLO VI 2009-- & TRANSPORTER T5 T6 2015-- & SKODA FABIA 2006---		OTOMATİK VİTESLİ ARAÇLAR				16.11.2021
57-1517-1	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ GOLF VI VII 08-- JETTA IV 12-- /  A1 10-- A3 12--  Q2 11-- / FABİA 14-- KODIAQ 17-- / LEON 12-- ATEGA 16--		TEK GÖVDE				27.08.2022
57-1517-21	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY V GOLF VII & AUDI A1 & SKODA KAMIQ OCTAVIA & SEAT ARONA LEON		GÖVDE + TERMİK / TERMİK NO 57-1521	57-1521	57-1517-1		06.07.2023
57-1517-21 SET	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK VW CADDY V GOLF VII & AUDI A1 & SKODA KAMIQ OCTAVIA & SEAT ARONA LEON		***SET	57-1517-1	57-1521	57-1518	08.02.2025
57-1517-26	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK GOLF VI-VII 2008- JETTA IV 2011- / A1 2010- A3 2012- Q2 2011- / FABIA 2014- Q2 2016- KODIAQ 2017-		GÖVDE + TERMİK	57-1526	57-1517-1		18.04.2022
57-1517-32	VOLKSWAGEN	komple kontaklar govdeler	KONTAK GÖVDESİ + TERMİK  ATECA / KARDOQ - KODIAQ - OCTAVIA III / CRAFTER - GOLF VII - T-ROC - TIGUAN - TOURAN			57-1517-1	57-1532		05.12.2024
